"dmd_type","dmd_id","dmd_name","bnf_code"
"VMP",324095003,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3345011000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3345611000001101,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3350311000001102,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",9802411000001100,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",10436911000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",16062611000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",28918511000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",30071211000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",29006911000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",11013711000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",20326411000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3347511000001109,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",22473711000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3347811000001107,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",17951211000001102,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",4331711000001105,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",15114911000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3349611000001103,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3346311000001101,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",21829411000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"VMP",13003811000001108,"Oxytetracycline 125mg/5ml oral suspension","0501030T0AAAPAP"
"AMP",12989611000001106,"Oxytetracycline 125mg/5ml oral suspension","0501030T0AAAPAP"
"VMP",13004011000001100,"Oxytetracycline 500mg/5ml oral suspension","0501030T0AAARAR"
"AMP",12991011000001104,"Oxytetracycline 500mg/5ml oral suspension","0501030T0AAARAR"
